Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
3:35	mw7f		rc://*/ta/man/translate/figs-abstractnouns	מִשְׁפַּט	1	If your language does not use an abstract noun for the idea of **justice**, you could express the same idea in another way. Alternate translation: [the right to be judged justly]
3:35	hnx5		rc://*/ta/man/translate/figs-metonymy	נֶ֖גֶד פְּנֵ֥י עֶלְיֽוֹן	1	Here, **before the face of the Most High** represents being in the presence of the Most High. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [in the presence of the Most High]
3:36	f7c6		rc://*/ta/man/translate/figs-metaphor	לְ⁠עַוֵּ֤ת אָדָם֙ בְּ⁠רִיב֔⁠וֹ	1	The writer is speaking of acting unjustly toward someone as if it were physically twisting or distorting him, using the same image as “turn aside” in the previous verse. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [to deal unjustly with a man in his legal case]
3:36	x74e		rc://*/ta/man/translate/figs-explicit	אֲדֹנָ֖⁠י לֹ֥א רָאָֽה	1	This could mean: (1) that the Lord does not regard with approval the wrong actions described in verses 34–36. Alternate translation: [the Lord does not approve] or (2) that the author is using the question form for emphasis. Alternate translation: [does the Lord not see it?] or [the Lord certainly sees it!]
3:37	j3ef		rc://*/ta/man/translate/figs-rquestion	מִ֣י זֶ֤ה אָמַר֙ וַ⁠תֶּ֔הִי אֲדֹנָ֖⁠י לֹ֥א צִוָּֽה	1	The writer is using these questions to emphasize that no one can speak something into existence apart from God. If it would be helpful in your language, you could express these questions as statements here and in verses 38–39. Alternate translation: [No one can speak and make it happen unless God has ordained it.]
3:38	xim7		rc://*/ta/man/translate/figs-metonymy	מִ⁠פִּ֤י עֶלְיוֹן֙	1	Here, **the mouth of the Most High** represents the decrees and commands of God. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [From the decree of the Most High]
3:38	m8b8		rc://*/ta/man/translate/figs-merism	הָ⁠רָע֖וֹת וְ⁠הַ⁠טּֽוֹב	1	Jeremiah is referring to everything that happens by naming two extremes, **the evil things** and **the good**. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [all things, whether bad or good]
3:39	dqc2		rc://*/ta/man/translate/figs-gendernotations	אָדָ֣ם חָ֔י גֶּ֖בֶר	1	Although the writer uses the masculine terms **a living man** and **a man**, he means these to apply to people in general, both men and women. If it would be helpful in your language, you could use language in your translation that is clearly inclusive of both men and women. Alternate translation: [a living person … a person]
3:39	fm0b		rc://*/ta/man/translate/figs-explicit	עַל־חטא⁠ו	1	By **about his sins**, the writer means “about the punishment he receives for his sins.” You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [about his punishment for sin]
3:40	razs		rc://*/ta/man/translate/figs-metaphor	נַחְפְּשָׂ֤ה דְרָכֵ֨י⁠נוּ֙ וְֽ⁠נַחְקֹ֔רָה	1	Here the writer is speaking of examining conduct and behavior as if it were **ways** or paths that a person could **search**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Let us carefully examine our conduct]
3:40	ue6z		rc://*/ta/man/translate/figs-exclusive	נַחְפְּשָׂ֤ה דְרָכֵ֨י⁠נוּ֙	1	Here the pronouns **us** and **our** do not include God, whom the community is addressing. The writer is speaking on behalf of himself and the people but not God, so use the exclusive form of the word if your language marks that distinction.
3:40	wncc		rc://*/ta/man/translate/figs-doublet	נַחְפְּשָׂ֤ה דְרָכֵ֨י⁠נוּ֙ וְֽ⁠נַחְקֹ֔רָה	1	The terms **search** and **examine** mean similar things. Jeremiah is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [Let us carefully examine our conduct]
3:41	vs5i		rc://*/ta/man/translate/figs-metaphor	נִשָּׂ֤א לְבָבֵ֨⁠נוּ֙	1	Here the **heart** represents the inner being and affections. The writer is speaking of directing his heart toward God as if it were something he could **lift up**. You may have a comparable expression in your language, or you could state the meaning plainly. Alternate translation: [Let us direct our innermost being in prayer]
3:41	y3sy		rc://*/ta/man/translate/figs-exclusive	לְבָבֵ֨⁠נוּ֙ אֶל־כַּפָּ֔יִם	1	Here the pronouns **our** do not include God, whom the community is addressing. The writer is speaking on behalf of himself and the people. If it would be helpful in your language, you could make this distinction.
3:41	ptfj		rc://*/ta/man/translate/figs-metonymy	אֶל־כַּפָּ֔יִם	1	Here, **hands** represents the gesture of prayer. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [with our hands raised in prayer]
3:42	mox7		rc://*/ta/man/translate/writing-pronouns	נַ֤חְנוּ פָשַׁ֨עְנוּ֙	1	The writer is stating the pronoun **We** separately for emphasis, to highlight the community’s guilt. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. Alternate translation: [It is we who have transgressed]
3:42	dyf0		rc://*/ta/man/translate/figs-doublet	פָשַׁ֨עְנוּ֙ וּ⁠מָרִ֔ינוּ	1	The terms **transgressed** and **rebelled** mean similar things. The writer is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [have sinned greatly against you]
3:43	u5zx		rc://*/ta/man/translate/figs-metaphor	סַכֹּ֤תָה בָ⁠אַף֙	1	Here the writer is speaking of God’s **nose** as if it were a garment that God **covered** himself with. The nose refers to anger. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [You were completely consumed by anger]
3:43	tv40		rc://*/ta/man/translate/figs-abstractnouns	לֹ֥א חָמָֽלְתָּ	1	If your language does not use an abstract noun for the idea of **pity**, you could express the same idea in other ways. Alternate translation: [you did not show that you pitied us]
3:44	od0f		rc://*/ta/man/translate/figs-metaphor	סַכּ֤וֹתָה בֶֽ⁠עָנָן֙ לָ֔⁠ךְ	1	Here the writer is speaking of a barrier to communication with God as if God had **covered** himself **in a cloud**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [You made yourself unreachable]
3:44	ikm9		rc://*/ta/man/translate/grammar-connect-logic-result	מֵ⁠עֲב֖וֹר תְּפִלָּֽה	1	The phrase **from a prayer passing through** indicates the result of God covering himself in a cloud. If it would be helpful in your language, you could use a word or phrase that makes it clear that this is a result of God covering himself in a cloud. Alternate translation: [with the result that no prayer reached you]
3:44	syfa		rc://*/ta/man/translate/figs-metaphor	מֵ⁠עֲב֖וֹר תְּפִלָּֽה	1	Here the writer is speaking of **prayer** as if it were a physical object that could be blocked from traveling through a barrier. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [so that you would not hear any prayer]
3:45	lf3w		rc://*/ta/man/translate/figs-infostructure	סְחִ֧י וּ⁠מָא֛וֹס תְּשִׂימֵ֖⁠נוּ	1	In this verse the object **Offscouring and refuse** comes before the subject and verb **you make** for emphasis. If it would be more natural in your language, you could restructure this to put the subject and verb first. Alternate translation: [You make us offscouring and refuse]
3:45	t3x6		rc://*/ta/man/translate/figs-metaphor	סְחִ֧י וּ⁠מָא֛וֹס תְּשִׂימֵ֖⁠נוּ	1	Here the writer is speaking of the people as if they were **offscouring and refuse**, that is, filth and garbage that others discard. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [You have made us despised and rejected]
3:45	mf1r		rc://*/ta/man/translate/figs-doublet	סְחִ֧י וּ⁠מָא֛וֹס	1	The terms **Offscouring** and **refuse** mean similar things. The writer is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [Worthless waste]
3:46	f16d		rc://*/ta/man/translate/figs-idiom	פָּצ֥וּ עָלֵ֛י⁠נוּ פִּי⁠הֶ֖ם	1	The expression **opened their mouth against us** was a common expression meaning “spoke against us with hostility.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [spoke against us with hostility]
3:47	dzos		rc://*/ta/man/translate/figs-parallelism	פַּ֧חַד וָ⁠פַ֛חַת הָ֥יָה לָ֖⁠נוּ הַ⁠שֵּׁ֥את וְ⁠הַ⁠שָּֽׁבֶר	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine them and express the emphasis in another way. Alternate translation: [We have experienced overwhelming terror and utter ruin]
3:47	k1zo		rc://*/ta/man/translate/figs-abstractnouns	פַּ֧חַד וָ⁠פַ֛חַת הָ֥יָה לָ֖⁠נוּ הַ⁠שֵּׁ֥את וְ⁠הַ⁠שָּֽׁבֶר	1	If your language does not use abstract nouns for the ideas of **Terror**, **desolation**, and **destruction**, you could express the same ideas in other ways. Alternate translation: [Terrifying things have come to us, what makes us desolate and what destroys us]
3:47	qj2r		rc://*/ta/man/translate/figs-doublet	פַּ֧חַד וָ⁠פַ֛חַת & הַ⁠שֵּׁ֥את וְ⁠הַ⁠שָּֽׁבֶר	1	The terms **Terror** and **the pit** mean similar things. Also, the terms **the desolation** and **the destruction** mean similar things. The writer is using two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [Overwhelming danger … utter ruin]
3:47	mi3g		rc://*/ta/man/translate/figs-ellipsis	הַ⁠שֵּׁ֥את וְ⁠הַ⁠שָּֽׁבֶר	1	The writer is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [desolation and destruction have come to us] or [utter ruin has come to us]
3:48	xuvd		rc://*/ta/man/translate/figs-hyperbole	פַּלְגֵי־מַ֨יִם֙ תֵּרַ֣ד עֵינִ֔⁠י	1	The writer says **Streams of water go down from my eye** as an extreme statement for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: [Many tears flow from my eye]
3:48	krby		rc://*/ta/man/translate/figs-metonymy	פַּלְגֵי־מַ֨יִם֙ תֵּרַ֣ד עֵינִ֔⁠י	1	Here, **my eye** represents the writer himself as the one who is weeping. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [I weep profusely]
3:48	ebj3		rc://*/ta/man/translate/figs-abstractnouns	עַל־שֶׁ֖בֶר בַּת־עַמִּֽ⁠י	1	If your language does not use an abstract noun for the idea of **destruction**, you could express the same idea in another way. Alternate translation: [because my people have been destroyed]
3:48	dibw		rc://*/ta/man/translate/figs-metaphor	בַּת־עַמִּֽ⁠י	1	Here the writer is speaking of his people as if they were a **daughter**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [my beloved people]
3:49	uh7w		rc://*/ta/man/translate/figs-personification	עֵינִ֧⁠י נִגְּרָ֛ה וְ⁠לֹ֥א תִדְמֶ֖ה	1	The writer speaks of his **eye** as if it were a person who could **pour out** tears on its own. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I pour out tears and do not cease]
3:49	jz7h		rc://*/ta/man/translate/figs-hyperbole	וְ⁠לֹ֥א תִדְמֶ֖ה מֵ⁠אֵ֥ין הֲפֻגֽוֹת	1	The writer says **does not cease, without stopping** as an overstatement for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: [does not cease for any relief]
3:50	okx6		rc://*/ta/man/translate/grammar-connect-time-sequential	עַד־יַשְׁקִ֣יף	1	The word **until** marks the endpoint of the writer’s weeping. If it would be helpful in your language, you could use a word or phrase that makes this temporal relationship clear. Alternate translation: [until the time when Yahweh looks down]
3:51	i5a2		rc://*/ta/man/translate/figs-metonymy	עֵינִ⁠י֙ עֽוֹלְלָ֣ה לְ⁠נַפְשִׁ֔⁠י	1	The writer is using the term **eye** to mean what he sees. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [What I see brings grief to my soul]
3:51	wt6r		rc://*/ta/man/translate/figs-metonymy	לְ⁠נַפְשִׁ֔⁠י	1	Here, **my soul** represents the writer himself from the perspective of his inner being. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [to me]
3:51	qony		rc://*/ta/man/translate/figs-metaphor	בְּנ֥וֹת עִירִֽ⁠י	1	Here the writer is speaking of the women of his city as **the daughters of my city**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [the women of my city]
3:52	sy5i		rc://*/ta/man/translate/figs-reduplication	צ֥וֹד צָד֛וּ⁠נִי	1	The writer is repeating the verb **Hunting** before the main verb for emphasis, to show the relentless and determined nature of the pursuit. If your language can repeat words for intensification, it would be appropriate to do so here. If not, your language may have a comparable way to express emphasis. Alternate translation: [They hunted me relentlessly]
3:52	wjlv		rc://*/ta/man/translate/figs-simile	צ֥וֹד צָד֛וּ⁠נִי כַּ⁠צִּפּ֖וֹר	1	The point of this comparison is that just as a **bird** is helpless and easily caught by hunters, so the writer’s enemies pursued him relentlessly. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [I was helpless before their pursuit]
3:53	y6nu		rc://*/ta/man/translate/figs-explicit	צָֽמְת֤וּ בַ⁠בּוֹר֙ חַיָּ֔⁠י	1	By **They silenced my life in the pit**, the writer means that his enemies threw him into a cistern intending to kill him (see Jeremiah 38:6). You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [They threw me into a cistern to kill me]
3:54	pw3t		rc://*/ta/man/translate/figs-explicit	צָֽפוּ־מַ֥יִם עַל־רֹאשִׁ֖⁠י	1	By **Waters flowed over my head**, the writer means that water in the cistern rose up around him and he was in danger of drowning (see Jeremiah 38:6). You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [The water in the cistern rose over my head]
3:54	d1kh		rc://*/ta/man/translate/figs-activepassive	נִגְזָֽרְתִּי	1	The expression **I am cut off** is a passive verbal form. If it would be helpful in your language, you could state this with an active form or in another way that is natural in your language. Alternate translation: [They have cut me off]
3:54	kxzq		rc://*/ta/man/translate/figs-quotations	נִגְזָֽרְתִּי	1	If it would be helpful to your readers, you could translate this so that there is not a direct quotation but an indirect one. Alternate translation: [that I was cut off]
3:54	g2aq		rc://*/ta/man/translate/figs-idiom	נִגְזָֽרְתִּי	1	The expression **I am cut off** was a common expression meaning I am about to die or I am separated from the living. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I am about to die]
3:55	nrlt		rc://*/ta/man/translate/figs-metonymy	קָרָ֤אתִי שִׁמְ⁠ךָ֙	1	Here, **your name** represents God himself and his character. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [I called on you]
3:55	x3g6		rc://*/ta/man/translate/figs-explicit	מִ⁠בּ֖וֹר תַּחְתִּיּֽוֹת	1	By **the pit of the depths**, Jeremiah means the deepest part of the cistern where his enemies had thrown him (see Jeremiah 38:6). You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [from the deepest part of the cistern]
3:56	vs1p		rc://*/ta/man/translate/figs-metonymy	קוֹלִ֖⁠י שָׁמָ֑עְתָּ	1	Here, **my voice** represents the words the writer spoke in prayer. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [You heard my prayer]
3:56	gs6b		rc://*/ta/man/translate/figs-metonymy	אַל־תַּעְלֵ֧ם אָזְנְ⁠ךָ֛	1	Here, **your ear** represents God’s hearing and attention. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [do not refuse to listen]
3:56	jsfa		rc://*/ta/man/translate/figs-imperative	אַל־תַּעְלֵ֧ם אָזְנְ⁠ךָ֛ לְ⁠רַוְחָתִ֖⁠י	1	The writer is using the imperative form **do not hide** to make a request to God rather than to give a command. If it would be helpful in your language, you could express this with a form that communicates a request. Alternate translation: [please do not refuse to hear and come to my aid, and listen]
3:56	gjvu		rc://*/ta/man/translate/figs-doublet	לְ⁠רַוְחָתִ֖⁠י לְ⁠שַׁוְעָתִֽ⁠י	1	The terms **my relief** and **my cry for help** mean similar things. The writer is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [to my desperate plea]
3:56	fxd0		rc://*/ta/man/translate/figs-abstractnouns	לְ⁠רַוְחָתִ֖⁠י לְ⁠שַׁוְעָתִֽ⁠י	1	If your language does not use an abstract noun for the idea of **relief**, you could express the same idea in another way. Alternate translation: [when I ask you to relieve my pain and cry out for you to help me]
3:57	lppd		rc://*/ta/man/translate/figs-quotations	אַל־תִּירָֽא	1	If it would be helpful to your readers, you could translate this so that there is not a direct quotation but an indirect one. Alternate translation: [not to be afraid]
3:58	ac1c		rc://*/ta/man/translate/figs-metaphor	רַ֧בְתָּ אֲדֹנָ֛⁠י רִיבֵ֥י נַפְשִׁ֖⁠י	1	Here the writer is speaking of God defending him as if God were a legal advocate who **pleaded** his **cases** in a courtroom. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Lord, you were my legal advocate]
3:58	p2ju		rc://*/ta/man/translate/figs-metonymy	רִיבֵ֥י נַפְשִׁ֖⁠י	1	Here, **my soul** represents the writer himself. If it would be helpful to your readers, you could use an equivalent expression or plain language. Alternate translation: [my case]
3:59	ejv0		rc://*/ta/man/translate/figs-abstractnouns	עַוָּ֣תָתִ֔⁠י	1	If your language does not use an abstract noun for the idea of **my wrong**, you could express the same idea in another way. Alternate translation: [how they have wronged me]
3:59	ky8v		rc://*/ta/man/translate/figs-imperative	שָׁפְטָ֖⁠ה מִשְׁפָּטִֽ⁠י	1	The writer is using the imperative form **judge** to make a request to God rather than to give a command. If it would be helpful in your language, you could express this with a different form that communicates a polite request. Alternate translation: [please judge my case]
3:60	sseg		rc://*/ta/man/translate/figs-abstractnouns	כָּל־נִקְמָתָ֔⁠ם כָּל־מַחְשְׁבֹתָ֖⁠ם	1	If your language does not use abstract nouns for the ideas of **vengeance** and **plans**, you could express the same ideas in other ways. Alternate translation: [all the ways they have tried to harm me and how they scheme against me]
3:61	goow		rc://*/ta/man/translate/figs-abstractnouns	חֶרְפָּתָ⁠ם֙ יְהוָ֔ה כָּל־מַחְשְׁבֹתָ֖⁠ם	1	If your language does not use abstract nouns for the ideas of **reproach** and **plans**, you could express the same ideas in other ways. Alternate translation: [how they reproach me and everything they plan against me]
3:62	srt7		rc://*/ta/man/translate/figs-metonymy	שִׂפְתֵ֤י קָמַ⁠י֙	1	Here, **the lips of those rising against me** represents the hostile speech of the writer’s enemies. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [the words of those who oppose]
3:63	ojo5		rc://*/ta/man/translate/figs-imperative	שִׁבְתָּ֤⁠ם וְ⁠קִֽימָתָ⁠ם֙ הַבִּ֔יטָ⁠ה	1	The writer is using the imperative form **Look** to make a polite request to God rather than to give a command. If it would be helpful in your language, you could express this with a different form that communicates a polite request. Alternate translation: [Please observe their sitting and their rising]
3:63	wyi8		rc://*/ta/man/translate/figs-merism	שִׁבְתָּ֤⁠ם וְ⁠קִֽימָתָ⁠ם֙	1	The writer is referring to everything his enemies do by naming two major components, **their sitting** and **their rising**. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [everything they do]
3:64	x50e		rc://*/ta/man/translate/figs-abstractnouns	גְּמ֛וּל	1	If your language does not use an abstract noun for the idea of **recompense**, you could express the same idea in another way. Alternate translation: [what they deserve]
3:64	cjqs		rc://*/ta/man/translate/figs-metonymy	כְּ⁠מַעֲשֵׂ֥ה יְדֵי⁠הֶֽם	1	Here, **their hands** represents the actions and deeds of the writer’s enemies. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [according to their evil actions]
3:65	igc2		rc://*/ta/man/translate/figs-idiom	מְגִנַּת־לֵ֔ב	1	The expression **a covering of heart** was a common expression meaning spiritual stubbornness or obstinacy of mind. If it would be helpful in your language, you could use a comparable expression or state the meaning plainly. Alternate translation: [stubborn minds]
3:66	dk8t		rc://*/ta/man/translate/figs-idiom	בְּ⁠אַף֙	1	The writer is using the phrase **in nose** as a common expression of the culture to mean in anger. If this phrase does not have that meaning for your readers, use a comparable expression from your language that does have that meaning, or state the meaning plainly. Alternate translation: [in your fury] or [because you are angry]
3:66	iq5l		rc://*/ta/man/translate/figs-metaphor	מִ⁠תַּ֖חַת שְׁמֵ֥י יְהוָֽה	1	Here the writer is speaking of the realm of the living as being **under the heavens of Yahweh**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [from the face of the earth]
4:intro	v761				0	# Lamentations 4 Chapter Introduction\n\n## Structure and Formatting\n\nLamentations 4 is a 22–verse acrostic poem, with each verse beginning with a successive letter of the Hebrew alphabet. The poem moves from vivid images of degradation — tarnished gold, starving children, cannibalism — to the fall of Jerusalem’s prophets, priests, and king, closing with a warning to Edom and a word of hope that Zion’s punishment is complete.\n\n## Religious and Cultural Concepts in This Chapter\n\n### The anointed of Yahweh\n\nVerse 20 calls the king “the anointed of Yahweh” and “the breath of our nostrils.” This royal language expresses the deep trust the people placed in the king as God’s appointed ruler. Translators should use a term for “anointed” consistent with how it is used elsewhere, since the same concept applies to priests and, ultimately, to the Messiah.\n\n### Daughter of Edom and daughter of Zion\n\nThe chapter closes by addressing “daughter of Edom” and “daughter of Zion” as if they were women. This is a common Hebrew way of personifying a city or nation.\n\n## Translation Issues in This Chapter\n\n### Iniquity as sin or punishment\n\nIn verses 6 and 22, the word “iniquity” can mean either the sin itself or the punishment for sin. Translators should choose one reading and apply it consistently within each verse, since the two clauses in each verse are parallel.
4:1	ndhj		rc://*/ta/man/translate/writing-poetry	אֵיכָה֙	1	The word **How** introduces an exclamation of sorrow which expresses strong feelings of shock and grief at the way the people of Zion are now treated. This is poetic language and begins the lament for the destruction of Jerusalem and its people. If there is an equivalent word or phrase in your language that you can use in your translation, you could use it here and in verse 2.
4:1	c0lg		rc://*/ta/man/translate/figs-metaphor	יוּעַ֣ם זָהָ֔ב יִשְׁנֶ֖א הַ⁠כֶּ֣תֶם הַ⁠טּ֑וֹב	1	Here the writer is speaking as if the people of Jerusalem were **gold** that has lost its luster and **fine gold** that has been altered. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [the people have lost their value; the most honored people have changed]
4:1	vl30		rc://*/ta/man/translate/figs-metaphor	תִּשְׁתַּפֵּ֨כְנָה֙ אַבְנֵי־קֹ֔דֶשׁ	1	Here the writer is speaking as if the people of the city were **The stones of holiness** and liquid that has been **poured out** and scattered. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [The holy stones lie scattered] or [The people lie scattered]
4:1	u2lb		rc://*/ta/man/translate/figs-idiom	בְּ⁠רֹ֖אשׁ כָּל־חוּצֽוֹת	1	The writer is using **at the head of every street** as a common expression of the culture to mean at the beginning or top of every street. If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [on every street corner] or [at the top of every street]
4:2	b20e		rc://*/ta/man/translate/figs-metaphor	בְּנֵ֤י צִיּוֹן֙ הַ⁠יְקָרִ֔ים הַ⁠מְסֻלָּאִ֖ים בַּ⁠פָּ֑ז	1	Here the writer is speaking as if the people of Jerusalem were precious metal that could be **weighed against fine gold**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [The precious sons of Zion, as valuable as fine gold]
4:2	bwg7		rc://*/ta/man/translate/figs-activepassive	הַ⁠מְסֻלָּאִ֖ים בַּ⁠פָּ֑ז	1	The expression **weighed against fine gold** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [whose value equaled fine gold]
4:2	mw40		rc://*/ta/man/translate/figs-simile	אֵיכָ֤ה נֶחְשְׁבוּ֙ לְ⁠נִבְלֵי־חֶ֔רֶשׂ	1	The point of this comparison is that just as **jars of clay** are cheap and easily broken, so the sons of Zion are now treated as worthless. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [how people regard them as worthless, like jars of clay]
4:3	ee0q		rc://*/ta/man/translate/figs-personification	בַּת־עַמִּ֣⁠י לְ⁠אַכְזָ֔ר	1	The writer is speaking of **the daughter of my people** as if the people group were one woman. If it would be helpful in your language, you could state the meaning plainly here and in verse 10. Alternate translation: [But my people have become cruel]
4:3	nhsj		rc://*/ta/man/translate/figs-simile	כי ענים בַּ⁠מִּדְבָּֽר	1	The point of this comparison is that just as **ostriches in the wilderness** abandon their eggs and neglect their young, so the people have become cruel to their children. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [like ostriches in the wilderness that abandon their young]
4:4	eug9		rc://*/ta/man/translate/figs-metaphor	חכּ֖⁠וֹ	1	Here, the writer is speaking of the top of the infant’s mouth as if it were a **roof**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [the top of his mouth] or [his palate]
4:5	bwuu		rc://*/ta/man/translate/figs-activepassive	הָ⁠אֱמֻנִים֙ עֲלֵ֣י תוֹלָ֔ע	1	Here, **scarlet** represents expensive dyed clothing. The expression **The ones reared on scarlet** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [Those whose parents raised them in fine clothes]
4:6	co6l		rc://*/ta/man/translate/figs-metonymy	וַ⁠יִּגְדַּל֙ עֲוֺ֣ן בַּת־עַמִּ֔⁠י מֵֽ⁠חַטַּ֖את סְדֹ֑ם	1	Here, **iniquity** could represent: (1) the sin itself, meaning the sinfulness of the people is worse than the sinfulness of Sodom. Alternate translation: [the wickedness of the daughter of my people is greater than the wickedness of Sodom] or (2) the punishment for sin, meaning God has punished the people more severely than he punished Sodom. The UST follows this reading. Alternate translation: [the punishment of the daughter of my people is greater than the punishment of Sodom]
4:6	u0ln		rc://*/ta/man/translate/figs-abstractnouns	וַ⁠יִּגְדַּל֙ עֲוֺ֣ן בַּת־עַמִּ֔⁠י מֵֽ⁠חַטַּ֖את סְדֹ֑ם	1	If your language does not use abstract nouns for the ideas of **iniquity** and **sin**, you could express the same idea in another way. Alternate translation: [And the way the daughter of my people has acted wickedly is worse than the way Sodom sinned]
4:6	ywm1		rc://*/ta/man/translate/figs-idiom	וְ⁠לֹא־חָ֥לוּ בָ֖⁠הּ יָדָֽיִם	1	This could mean: (1) no one expressed grief for Sodom, that is, no one wrung their hands in anguish over its destruction. Alternate translation: [and no one grieved for her] or (2) no human hands were involved in its destruction because God destroyed it suddenly. Alternate translation: [and no hands helped her]
4:7	ezmo		rc://*/ta/man/translate/translate-unknown	נְזִירֶ֨י⁠הָ֙	1	This could mean: (1) **Nazirites** refers to people who had taken a special vow of dedication to God, as described in [Numbers 6:1–21](../../num/06/01.md). Their pure appearance would reflect their consecrated life. Alternate translation: [Her consecrated ones] or (2) the word refers more generally to nobles, leaders, or people who were set apart by their high position. The UST follows this reading. Alternate translation: [Her nobles]
4:7	lh3c		rc://*/ta/man/translate/figs-simile	זַכּ֤וּ & מִ⁠שֶּׁ֔לֶג צַח֖וּ מֵ⁠חָלָ֑ב	1	The point of this comparison is that just as **snow** and **milk** are bright and clean, so the Nazirites had a pure appearance. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [were as clean looking as snow; their appearance was as bright as milk]
4:7	sgb0		rc://*/ta/man/translate/figs-simile	אָ֤דְמוּ עֶ֨צֶם֙ מִ⁠פְּנִינִ֔ים סַפִּ֖יר גִּזְרָתָֽ⁠ם	1	The point of this comparison is that just as **corals** have a rich red color and **sapphire** is very precious, so the Nazirites’ bodies had a healthy, ruddy complexion and fine form. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [Their complexion was as healthy-looking as coral; their form was as beautiful as sapphire]
4:8	y5zc		rc://*/ta/man/translate/figs-simile	חָשַׁ֤ךְ מִ⁠שְּׁחוֹר֙	1	The point of this comparison is that just as **soot** is very dark, so the appearance of the people has become extremely dark because of starvation and suffering. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [is extremely dark]
4:8	kx9p		rc://*/ta/man/translate/figs-simile	יָבֵ֖שׁ הָיָ֥ה כָ⁠עֵֽץ	1	The point of this comparison is that just as **wood** is dry and lifeless, so the skin of the starving people has become dried out. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [it has become dry and lifeless like a piece of wood]
